,note01,note02,note03,note04,note05,note06,note07,note08,note09,note10
629,36,48,63,72,75,0,0,0,0,0
630,38,50,60,63,67,72,0,0,0,0
631,39,51,60,63,67,72,0,0,0,0
632,38,50,67,79,0,0,0,0,0,0
633,36,48,66,78,0,0,0,0,0,0
634,55,60,63,75,87,0,0,0,0,0
635,75,87,0,0,0,0,0,0,0,0
636,51,58,61,72,84,0,0,0,0,0
637,71,83,0,0,0,0,0,0,0,0
638,51,56,60,80,0,0,0,0,0,0
639,50,55,59,65,77,0,0,0,0,0
640,46,58,67,79,0,0,0,0,0,0
641,58,63,67,0,0,0,0,0,0,0
642,45,57,75,0,0,0,0,0,0,0
643,57,63,67,0,0,0,0,0,0,0
644,44,56,66,72,75,0,0,0,0,0
645,44,56,72,0,0,0,0,0,0,0
646,43,55,65,71,74,0,0,0,0,0
647,48,63,67,72,0,0,0,0,0,0
648,43,55,59,63,67,0,0,0,0,0
649,36,48,62,63,64,66,67,0,0,0
650,60,64,0,0,0,0,0,0,0,0
651,36,48,60,64,0,0,0,0,0,0
652,33,45,63,66,0,0,0,0,0,0
653,57,0,0,0,0,0,0,0,0,0
654,41,53,67,68,69,71,72,0,0,0
655,65,69,0,0,0,0,0,0,0,0
656,41,53,65,69,0,0,0,0,0,0
657,68,75,0,0,0,0,0,0,0,0
658,41,53,69,76,0,0,0,0,0,0
659,67,72,0,0,0,0,0,0,0,0
660,43,55,67,72,0,0,0,0,0,0
661,31,43,59,65,69,0,0,0,0,0
662,36,48,60,64,67,0,0,0,0,0
663,35,47,64,67,0,0,0,0,0,0
664,31,43,63,66,0,0,0,0,0,0
665,36,48,62,65,0,0,0,0,0,0
666,31,43,60,64,0,0,0,0,0,0
667,36,48,59,62,0,0,0,0,0,0
668,36,48,64,67,0,0,0,0,0,0
669,31,43,62,65,0,0,0,0,0,0
670,41,53,60,69,0,0,0,0,0,0
671,40,52,60,67,0,0,0,0,0,0
672,31,43,53,59,62,0,0,0,0,0
673,36,48,52,55,60,0,0,0,0,0
674,36,52,55,60,0,0,0,0,0,0
675,46,53,69,72,0,0,0,0,0,0
676,53,60,69,73,80,0,0,0,0,0
677,46,53,58,69,74,0,0,0,0,0
678,51,67,0,0,0,0,0,0,0,0
679,42,0,0,0,0,0,0,0,0,0
680,41,62,0,0,0,0,0,0,0,0
681,45,0,0,0,0,0,0,0,0,0
682,46,69,0,0,0,0,0,0,0,0
683,48,67,0,0,0,0,0,0,0,0
684,41,67,0,0,0,0,0,0,0,0
685,53,70,0,0,0,0,0,0,0,0
686,58,62,0,0,0,0,0,0,0,0
687,56,65,0,0,0,0,0,0,0,0
688,48,0,0,0,0,0,0,0,0,0
689,48,75,0,0,0,0,0,0,0,0
690,47,74,0,0,0,0,0,0,0,0
691,51,72,0,0,0,0,0,0,0,0
692,54,0,0,0,0,0,0,0,0,0
693,54,72,0,0,0,0,0,0,0,0
694,55,70,0,0,0,0,0,0,0,0
695,61,0,0,0,0,0,0,0,0,0
696,49,67,0,0,0,0,0,0,0,0
697,50,65,0,0,0,0,0,0,0,0
698,51,57,72,0,0,0,0,0,0,0
699,50,58,70,0,0,0,0,0,0,0
700,49,64,0,0,0,0,0,0,0,0
701,46,62,0,0,0,0,0,0,0,0
702,53,57,58,62,0,0,0,0,0,0
703,60,64,67,72,76,79,84,0,0,0
704,60,63,66,69,72,75,78,81,84,0
705,60,64,67,70,72,76,79,82,84,0
706,41,81,0,0,0,0,0,0,0,0
707,41,44,0,0,0,0,0,0,0,0
708,41,45,0,0,0,0,0,0,0,0
709,41,48,0,0,0,0,0,0,0,0
710,41,50,69,70,71,72,0,0,0,0
711,41,69,72,0,0,0,0,0,0,0
712,41,48,66,75,0,0,0,0,0,0
713,41,50,74,0,0,0,0,0,0,0
714,41,48,69,0,0,0,0,0,0,0
715,36,64,0,0,0,0,0,0,0,0
716,36,60,64,67,0,0,0,0,0,0
717,36,39,0,0,0,0,0,0,0,0
718,36,40,0,0,0,0,0,0,0,0
719,36,43,0,0,0,0,0,0,0,0
720,36,43,69,0,0,0,0,0,0,0
721,36,45,62,0,0,0,0,0,0,0
722,36,43,63,0,0,0,0,0,0,0
723,36,67,0,0,0,0,0,0,0,0
724,36,39,63,0,0,0,0,0,0,0
725,36,40,64,0,0,0,0,0,0,0
726,36,43,67,0,0,0,0,0,0,0
727,36,45,64,70,0,0,0,0,0,0
728,43,62,65,67,0,0,0,0,0,0
729,43,46,0,0,0,0,0,0,0,0
730,43,47,0,0,0,0,0,0,0,0
731,43,50,0,0,0,0,0,0,0,0
732,43,50,67,74,77,79,0,0,0,0
733,43,52,0,0,0,0,0,0,0,0
734,43,50,72,0,0,0,0,0,0,0
735,43,69,0,0,0,0,0,0,0,0
736,43,70,0,0,0,0,0,0,0,0
737,43,46,71,0,0,0,0,0,0,0
738,43,47,74,0,0,0,0,0,0,0
739,43,50,75,0,0,0,0,0,0,0
740,43,50,76,0,0,0,0,0,0,0
741,43,52,75,0,0,0,0,0,0,0
742,43,50,67,0,0,0,0,0,0,0
743,36,60,0,0,0,0,0,0,0,0
744,36,39,57,63,0,0,0,0,0,0
745,36,40,60,64,0,0,0,0,0,0
746,36,43,60,64,0,0,0,0,0,0
747,36,45,0,0,0,0,0,0,0,0
748,36,43,66,75,0,0,0,0,0,0
749,36,67,76,0,0,0,0,0,0,0
750,36,40,66,75,0,0,0,0,0,0
751,36,43,67,76,0,0,0,0,0,0
752,36,72,0,0,0,0,0,0,0,0
753,36,39,66,75,0,0,0,0,0,0
754,65,74,0,0,0,0,0,0,0,0
755,36,43,64,72,0,0,0,0,0,0
756,41,67,76,0,0,0,0,0,0,0
757,41,45,66,75,0,0,0,0,0,0
758,41,48,67,76,0,0,0,0,0,0
759,41,50,0,0,0,0,0,0,0,0
760,41,72,0,0,0,0,0,0,0,0
761,41,44,66,75,0,0,0,0,0,0
762,41,48,64,72,0,0,0,0,0,0
763,36,43,64,0,0,0,0,0,0,0
764,43,59,62,67,0,0,0,0,0,0
765,43,72,0,0,0,0,0,0,0,0
766,43,46,69,0,0,0,0,0,0,0
767,43,47,70,0,0,0,0,0,0,0
768,43,50,67,71,0,0,0,0,0,0
769,43,50,74,0,0,0,0,0,0,0
770,43,52,66,75,0,0,0,0,0,0
771,43,50,65,74,0,0,0,0,0,0
772,36,64,72,0,0,0,0,0,0,0
773,36,72,76,79,84,0,0,0,0,0
774,72,76,79,84,0,0,0,0,0,0
775,41,77,81,0,0,0,0,0,0,0
776,41,48,69,70,71,72,0,0,0,0
777,43,50,67,71,77,79,0,0,0,0
778,36,64,67,72,0,0,0,0,0,0
779,36,45,65,0,0,0,0,0,0,0
780,36,52,55,58,60,0,0,0,0,0
781,36,40,48,52,55,59,0,0,0,0
782,36,45,48,52,55,57,0,0,0,0
783,41,57,60,63,65,0,0,0,0,0
784,41,45,53,57,60,63,0,0,0,0
785,41,50,53,57,60,62,0,0,0,0
786,41,77,81,83,86,0,0,0,0,0
787,36,72,76,78,81,0,0,0,0,0
788,36,40,69,72,76,78,0,0,0,0
789,36,45,69,72,76,77,0,0,0,0
790,43,47,67,71,77,79,0,0,0,0
791,36,39,63,69,0,0,0,0,0,0
792,36,40,64,72,0,0,0,0,0,0
793,36,43,72,83,84,0,0,0,0,0
794,36,43,79,0,0,0,0,0,0,0
795,36,72,84,0,0,0,0,0,0,0
796,36,81,0,0,0,0,0,0,0,0
797,36,39,75,0,0,0,0,0,0,0
798,36,40,72,0,0,0,0,0,0,0
799,36,72,83,84,0,0,0,0,0,0
800,36,43,72,84,0,0,0,0,0,0
801,36,43,81,0,0,0,0,0,0,0
802,36,45,75,0,0,0,0,0,0,0
803,36,43,72,0,0,0,0,0,0,0
804,36,39,76,0,0,0,0,0,0,0
805,36,45,76,0,0,0,0,0,0,0
806,41,81,84,0,0,0,0,0,0,0
807,43,60,64,65,0,0,0,0,0,0
808,43,50,77,79,0,0,0,0,0,0
809,63,71,0,0,0,0,0,0,0,0
810,36,43,60,0,0,0,0,0,0,0
811,36,76,77,78,79,0,0,0,0,0
812,36,75,76,77,78,0,0,0,0,0
813,36,43,74,75,76,77,0,0,0,0
814,36,72,74,75,76,0,0,0,0,0
815,72,76,0,0,0,0,0,0,0,0
816,36,45,74,77,0,0,0,0,0,0
817,75,78,0,0,0,0,0,0,0,0
818,36,76,79,0,0,0,0,0,0,0
819,36,40,79,82,0,0,0,0,0,0
820,36,43,79,82,0,0,0,0,0,0
821,36,43,82,0,0,0,0,0,0,0
822,41,84,0,0,0,0,0,0,0,0
823,41,44,77,80,0,0,0,0,0,0
824,41,45,77,81,0,0,0,0,0,0
825,41,48,77,84,0,0,0,0,0,0
826,41,48,86,0,0,0,0,0,0,0
827,41,50,81,87,0,0,0,0,0,0
828,41,81,87,0,0,0,0,0,0,0
829,41,81,88,0,0,0,0,0,0,0
830,41,44,81,87,0,0,0,0,0,0
831,41,45,88,0,0,0,0,0,0,0
832,41,48,81,87,0,0,0,0,0,0
833,41,48,88,0,0,0,0,0,0,0
834,41,50,86,0,0,0,0,0,0,0
835,41,48,81,0,0,0,0,0,0,0
836,36,76,0,0,0,0,0,0,0,0
837,36,76,79,84,0,0,0,0,0,0
838,36,39,76,79,84,0,0,0,0,0
839,36,43,84,0,0,0,0,0,0,0
840,36,43,75,0,0,0,0,0,0,0
841,36,79,0,0,0,0,0,0,0,0
842,36,40,76,0,0,0,0,0,0,0
843,36,45,76,82,0,0,0,0,0,0
844,43,74,77,79,0,0,0,0,0,0
845,36,43,76,0,0,0,0,0,0,0
846,36,75,76,79,0,0,0,0,0,0
847,36,39,84,0,0,0,0,0,0,0
848,36,40,82,0,0,0,0,0,0,0
849,36,76,84,0,0,0,0,0,0,0
850,36,82,0,0,0,0,0,0,0,0
851,36,39,74,0,0,0,0,0,0,0
852,36,43,76,84,0,0,0,0,0,0
853,36,45,74,0,0,0,0,0,0,0
854,36,45,79,0,0,0,0,0,0,0
855,41,72,81,84,0,0,0,0,0,0
856,41,44,77,0,0,0,0,0,0,0
857,41,45,80,0,0,0,0,0,0,0
858,41,48,77,81,0,0,0,0,0,0
859,41,48,84,0,0,0,0,0,0,0
860,41,88,0,0,0,0,0,0,0,0
861,43,67,0,0,0,0,0,0,0,0
862,43,47,74,77,79,0,0,0,0,0
863,43,50,74,77,79,0,0,0,0,0
864,64,70,72,0,0,0,0,0,0,0
865,41,65,69,0,0,0,0,0,0,0
866,44,65,68,0,0,0,0,0,0,0
867,41,64,67,0,0,0,0,0,0,0
868,31,53,57,0,0,0,0,0,0,0
869,52,60,0,0,0,0,0,0,0,0
870,36,52,60,0,0,0,0,0,0,0
871,24,0,0,0,0,0,0,0,0,0
872,70,72,0,0,0,0,0,0,0,0
873,28,43,0,0,0,0,0,0,0,0
874,52,55,60,64,0,0,0,0,0,0
875,43,60,64,0,0,0,0,0,0,0
876,64,67,0,0,0,0,0,0,0,0
877,52,55,0,0,0,0,0,0,0,0
878,52,58,60,0,0,0,0,0,0,0
879,53,57,60,65,69,0,0,0,0,0
880,69,74,0,0,0,0,0,0,0,0
881,40,52,68,71,76,0,0,0,0,0
882,38,50,67,71,77,79,0,0,0,0
883,52,55,60,0,0,0,0,0,0,0
884,65,71,74,0,0,0,0,0,0,0
885,53,55,59,0,0,0,0,0,0,0
886,65,71,73,0,0,0,0,0,0,0
887,29,43,0,0,0,0,0,0,0,0
888,29,43,60,64,0,0,0,0,0,0
889,53,57,60,0,0,0,0,0,0,0
890,57,59,65,0,0,0,0,0,0,0
891,43,55,59,64,0,0,0,0,0,0
892,53,59,62,0,0,0,0,0,0,0
893,54,60,62,0,0,0,0,0,0,0
894,57,60,64,0,0,0,0,0,0,0
895,50,57,60,66,0,0,0,0,0,0
896,55,60,64,0,0,0,0,0,0,0
897,50,54,60,62,0,0,0,0,0,0
898,59,65,67,0,0,0,0,0,0,0
899,60,65,69,0,0,0,0,0,0,0
900,55,62,65,71,0,0,0,0,0,0
901,55,59,65,67,0,0,0,0,0,0
902,53,58,60,0,0,0,0,0,0,0
903,57,60,0,0,0,0,0,0,0,0
904,64,67,72,0,0,0,0,0,0,0
905,35,47,64,0,0,0,0,0,0,0
906,67,72,76,0,0,0,0,0,0,0
907,33,45,65,0,0,0,0,0,0,0
908,72,77,0,0,0,0,0,0,0,0
909,30,42,69,72,75,81,0,0,0,0
910,52,55,60,64,67,0,0,0,0,0
911,43,55,65,71,0,0,0,0,0,0
912,53,55,59,65,67,0,0,0,0,0
913,48,55,64,72,0,0,0,0,0,0
914,62,64,70,0,0,0,0,0,0,0
915,48,58,64,67,0,0,0,0,0,0
916,41,53,69,72,0,0,0,0,0,0
917,40,52,69,72,0,0,0,0,0,0
918,53,57,60,69,0,0,0,0,0,0
919,38,50,69,72,0,0,0,0,0,0
920,36,48,69,72,0,0,0,0,0,0
921,53,57,60,69,72,0,0,0,0,0
922,52,58,60,67,0,0,0,0,0,0
923,36,48,64,0,0,0,0,0,0,0
924,41,53,65,0,0,0,0,0,0,0
925,41,53,72,0,0,0,0,0,0,0
926,73,77,0,0,0,0,0,0,0,0
927,53,57,60,74,0,0,0,0,0,0
928,46,58,74,77,0,0,0,0,0,0
929,53,58,62,0,0,0,0,0,0,0
930,45,57,74,77,0,0,0,0,0,0
931,53,58,62,74,0,0,0,0,0,0
932,43,55,74,77,0,0,0,0,0,0
933,41,53,74,77,0,0,0,0,0,0
934,53,58,62,74,77,0,0,0,0,0
935,34,46,74,77,0,0,0,0,0,0
936,53,58,62,70,0,0,0,0,0,0
937,53,58,62,65,70,0,0,0,0,0
938,35,47,65,71,74,0,0,0,0,0
939,53,59,62,64,0,0,0,0,0,0
940,41,53,66,0,0,0,0,0,0,0
941,53,59,62,69,0,0,0,0,0,0
942,41,53,65,69,72,0,0,0,0,0
943,53,57,60,65,69,74,0,0,0,0
944,36,48,65,69,72,0,0,0,0,0
945,53,65,69,72,0,0,0,0,0,0
946,52,0,0,0,0,0,0,0,0,0
947,57,60,65,69,0,0,0,0,0,0
948,57,65,69,72,0,0,0,0,0,0
949,57,69,72,77,0,0,0,0,0,0
950,41,53,60,62,68,0,0,0,0,0
951,40,52,60,64,67,0,0,0,0,0
952,39,51,60,66,69,0,0,0,0,0
953,38,50,62,65,71,0,0,0,0,0
954,43,55,65,69,0,0,0,0,0,0
955,53,55,59,65,71,0,0,0,0,0
956,36,48,64,72,0,0,0,0,0,0
957,52,58,60,76,0,0,0,0,0,0
958,40,52,70,79,0,0,0,0,0,0
959,52,58,60,74,0,0,0,0,0,0
960,55,62,64,70,0,0,0,0,0,0
961,60,64,69,0,0,0,0,0,0,0
962,58,64,67,0,0,0,0,0,0,0
963,46,57,74,77,0,0,0,0,0,0
964,34,46,65,70,74,0,0,0,0,0
965,53,58,62,64,0,0,0,0,0,0
966,41,53,67,0,0,0,0,0,0,0
967,41,53,63,72,0,0,0,0,0,0
968,43,55,63,72,0,0,0,0,0,0
969,45,57,63,72,0,0,0,0,0,0
970,48,60,63,67,69,0,0,0,0,0
971,46,58,60,63,67,0,0,0,0,0
972,45,57,60,63,65,0,0,0,0,0
973,48,60,63,65,69,0,0,0,0,0
974,45,57,60,63,67,0,0,0,0,0
975,46,58,62,65,0,0,0,0,0,0
976,46,58,65,70,74,77,0,0,0,0
977,44,56,65,71,74,0,0,0,0,0
978,44,56,65,71,74,77,0,0,0,0
979,65,69,72,0,0,0,0,0,0,0
980,45,57,65,74,0,0,0,0,0,0
981,44,56,65,71,73,0,0,0,0,0
982,43,55,64,70,74,0,0,0,0,0
983,52,58,60,64,70,72,0,0,0,0
984,48,60,64,69,0,0,0,0,0,0
985,53,57,60,65,0,0,0,0,0,0
986,48,57,62,65,72,0,0,0,0,0
987,48,58,64,67,72,0,0,0,0,0
988,41,53,65,69,72,77,0,0,0,0
989,63,64,68,0,0,0,0,0,0,0
990,58,0,0,0,0,0,0,0,0,0
991,65,75,0,0,0,0,0,0,0,0
992,65,68,0,0,0,0,0,0,0,0
993,51,67,74,0,0,0,0,0,0,0
994,62,70,0,0,0,0,0,0,0,0
995,53,69,0,0,0,0,0,0,0,0
996,63,69,0,0,0,0,0,0,0,0
997,50,65,72,0,0,0,0,0,0,0
998,60,69,0,0,0,0,0,0,0,0
999,58,67,0,0,0,0,0,0,0,0
1000,63,70,0,0,0,0,0,0,0,0
1001,48,58,67,0,0,0,0,0,0,0
1002,53,63,70,0,0,0,0,0,0,0
1003,53,57,0,0,0,0,0,0,0,0
1004,61,69,0,0,0,0,0,0,0,0
1005,46,62,70,0,0,0,0,0,0,0
1006,58,62,70,0,0,0,0,0,0,0
1007,66,72,0,0,0,0,0,0,0,0
1008,52,67,74,0,0,0,0,0,0,0
1009,50,72,0,0,0,0,0,0,0,0
1010,60,76,0,0,0,0,0,0,0,0
1011,55,71,0,0,0,0,0,0,0,0
1012,62,66,0,0,0,0,0,0,0,0
1013,55,64,71,0,0,0,0,0,0,0
1014,62,67,0,0,0,0,0,0,0,0
1015,55,67,70,0,0,0,0,0,0,0
1016,51,67,72,0,0,0,0,0,0,0
1017,60,67,0,0,0,0,0,0,0,0
1018,50,66,74,0,0,0,0,0,0,0
1019,48,63,70,0,0,0,0,0,0,0
1020,49,64,70,0,0,0,0,0,0,0
1021,50,65,70,0,0,0,0,0,0,0
1022,52,61,70,0,0,0,0,0,0,0
1023,65,70,74,0,0,0,0,0,0,0
1024,52,62,67,70,0,0,0,0,0,0
1025,53,58,63,67,74,0,0,0,0,0
1026,53,57,63,66,72,0,0,0,0,0
1027,46,62,65,70,0,0,0,0,0,0
1028,58,60,74,77,82,0,0,0,0,0
1029,41,48,53,57,60,62,65,0,0,0
1030,43,55,58,62,65,0,0,0,0,0
1031,48,57,60,64,67,69,70,0,0,0
1032,50,53,60,62,65,69,0,0,0,0
1033,41,55,60,63,65,69,70,0,0,0
1034,46,60,62,65,0,0,0,0,0,0
1035,60,62,0,0,0,0,0,0,0,0
1036,48,58,62,0,0,0,0,0,0,0
1037,41,57,0,0,0,0,0,0,0,0
1038,48,58,60,0,0,0,0,0,0,0
1039,45,57,60,64,67,69,70,0,0,0
1040,43,53,65,71,74,0,0,0,0,0
1041,48,52,62,72,0,0,0,0,0,0
1042,43,53,71,0,0,0,0,0,0,0
1043,48,64,70,72,0,0,0,0,0,0
1044,48,52,58,67,69,0,0,0,0,0
1045,41,48,60,65,69,72,0,0,0,0
1046,41,60,0,0,0,0,0,0,0,0
1047,50,59,62,65,69,0,0,0,0,0
1048,43,59,62,65,0,0,0,0,0,0
1049,36,58,64,67,0,0,0,0,0,0
1050,29,41,58,62,65,0,0,0,0,0
1051,29,41,55,57,60,65,0,0,0,0
1052,48,52,58,60,0,0,0,0,0,0
1053,29,41,55,57,60,65,67,0,0,0
1054,52,57,62,0,0,0,0,0,0,0
1055,50,53,60,0,0,0,0,0,0,0
1056,52,56,62,0,0,0,0,0,0,0
1057,53,56,59,62,0,0,0,0,0,0
1058,55,59,62,64,0,0,0,0,0,0
1059,54,57,60,63,0,0,0,0,0,0
1060,53,55,59,60,0,0,0,0,0,0
1061,53,55,59,62,0,0,0,0,0,0
1062,52,55,57,62,0,0,0,0,0,0
1063,50,53,55,60,0,0,0,0,0,0
1064,52,55,57,60,0,0,0,0,0,0
1065,53,59,64,0,0,0,0,0,0,0
1066,50,56,60,0,0,0,0,0,0,0
1067,48,54,58,79,0,0,0,0,0,0
1068,53,56,60,62,0,0,0,0,0,0
1069,55,57,62,64,0,0,0,0,0,0
1070,57,60,62,65,0,0,0,0,0,0
1071,56,59,62,66,0,0,0,0,0,0
1072,56,60,64,0,0,0,0,0,0,0
1073,55,59,60,64,0,0,0,0,0,0
1074,54,60,64,0,0,0,0,0,0,0
1075,53,57,63,0,0,0,0,0,0,0
1076,55,57,59,63,0,0,0,0,0,0
1077,53,55,60,0,0,0,0,0,0,0
1078,50,53,57,59,0,0,0,0,0,0
1079,53,57,59,62,0,0,0,0,0,0
1080,52,55,57,60,72,0,0,0,0,0
1081,31,43,55,67,0,0,0,0,0,0
1082,33,45,57,69,0,0,0,0,0,0
1083,36,48,60,64,67,72,0,0,0,0
1084,40,0,0,0,0,0,0,0,0,0
1085,48,64,67,76,0,0,0,0,0,0
1086,36,67,70,76,0,0,0,0,0,0
1087,48,67,79,0,0,0,0,0,0,0
1088,38,50,74,76,79,0,0,0,0,0
1089,41,53,67,69,72,0,0,0,0,0
1090,53,60,65,72,0,0,0,0,0,0
1091,48,67,69,72,0,0,0,0,0,0
1092,43,60,64,67,72,0,0,0,0,0
1093,43,62,74,0,0,0,0,0,0,0
1094,36,67,74,76,79,0,0,0,0,0
1095,36,48,67,72,76,0,0,0,0,0
1096,35,47,67,74,0,0,0,0,0,0
1097,33,45,67,76,0,0,0,0,0,0
1098,31,43,67,71,74,79,0,0,0,0
1099,35,0,0,0,0,0,0,0,0,0
1100,69,81,0,0,0,0,0,0,0,0
1101,31,71,83,0,0,0,0,0,0,0
1102,33,69,81,0,0,0,0,0,0,0
1103,35,67,79,0,0,0,0,0,0,0
1104,40,64,67,72,0,0,0,0,0,0
1105,43,71,74,0,0,0,0,0,0,0
1106,38,50,62,64,67,0,0,0,0,0
1107,40,52,62,67,0,0,0,0,0,0
1108,41,53,60,65,0,0,0,0,0,0
1109,40,60,65,69,0,0,0,0,0,0
1110,38,50,57,60,65,0,0,0,0,0
1111,36,48,55,60,64,67,0,0,0,0
1112,36,48,52,55,0,0,0,0,0,0
1113,35,47,57,0,0,0,0,0,0,0
1114,33,45,52,57,60,0,0,0,0,0
1115,40,60,0,0,0,0,0,0,0,0
1116,45,67,0,0,0,0,0,0,0,0
1117,31,43,62,64,67,0,0,0,0,0
1118,38,0,0,0,0,0,0,0,0,0
1119,43,53,0,0,0,0,0,0,0,0
1120,48,60,64,67,72,0,0,0,0,0
1121,33,45,55,67,0,0,0,0,0,0
1122,35,47,57,69,0,0,0,0,0,0
1123,48,67,70,72,0,0,0,0,0,0
1124,38,50,72,74,76,79,0,0,0,0
1125,40,52,72,74,79,0,0,0,0,0
1126,41,53,69,72,77,79,0,0,0,0
1127,53,72,0,0,0,0,0,0,0,0
1128,48,60,65,69,72,0,0,0,0,0
1129,36,60,64,67,72,0,0,0,0,0
1130,40,62,74,0,0,0,0,0,0,0
1131,35,47,67,72,76,0,0,0,0,0
1132,31,43,74,0,0,0,0,0,0,0
1133,35,62,0,0,0,0,0,0,0,0
1134,43,62,67,71,0,0,0,0,0,0
1135,38,62,67,69,72,0,0,0,0,0
1136,31,62,67,71,74,0,0,0,0,0
1137,33,64,67,71,76,0,0,0,0,0
1138,35,65,77,0,0,0,0,0,0,0
1139,48,67,72,0,0,0,0,0,0,0
1140,41,53,65,67,69,72,0,0,0,0
1141,35,47,60,64,69,0,0,0,0,0
1142,33,45,60,64,69,72,0,0,0,0
1143,33,45,74,76,79,0,0,0,0,0
1144,35,47,79,0,0,0,0,0,0,0
1145,31,43,69,71,74,79,0,0,0,0
1146,43,65,71,76,0,0,0,0,0,0
1147,38,43,65,71,74,0,0,0,0,0
1148,29,41,65,67,69,72,0,0,0,0
1149,28,40,64,67,72,0,0,0,0,0
1150,26,38,62,65,72,0,0,0,0,0
1151,33,45,55,0,0,0,0,0,0,0
1152,38,60,64,0,0,0,0,0,0,0
1153,36,48,58,60,64,0,0,0,0,0
1154,62,64,67,0,0,0,0,0,0,0
1155,38,50,64,67,0,0,0,0,0,0
1156,40,52,62,0,0,0,0,0,0,0
1157,41,53,60,0,0,0,0,0,0,0
1158,45,57,60,0,0,0,0,0,0,0
1159,38,50,57,60,0,0,0,0,0,0
1160,36,48,55,60,0,0,0,0,0,0
1161,43,52,55,0,0,0,0,0,0,0
1162,31,43,67,0,0,0,0,0,0,0
1163,33,45,72,0,0,0,0,0,0,0
1164,43,55,60,0,0,0,0,0,0,0
1165,31,64,67,72,0,0,0,0,0,0
1166,38,74,0,0,0,0,0,0,0,0
1167,36,48,74,79,0,0,0,0,0,0
1168,43,79,0,0,0,0,0,0,0,0
1169,35,47,76,79,0,0,0,0,0,0
1170,31,43,71,0,0,0,0,0,0,0
1171,71,74,79,0,0,0,0,0,0,0
1172,26,0,0,0,0,0,0,0,0,0
1173,33,81,0,0,0,0,0,0,0,0
1174,38,67,71,74,79,0,0,0,0,0
1175,72,76,79,0,0,0,0,0,0,0
1176,31,67,0,0,0,0,0,0,0,0
1177,38,72,76,0,0,0,0,0,0,0
1178,36,48,70,72,0,0,0,0,0,0
1179,40,52,74,0,0,0,0,0,0,0
1180,40,52,60,0,0,0,0,0,0,0
1181,38,50,65,69,72,0,0,0,0,0
1182,36,48,64,67,72,0,0,0,0,0
1183,31,43,55,0,0,0,0,0,0,0
1184,38,57,0,0,0,0,0,0,0,0
1185,52,57,60,0,0,0,0,0,0,0
1186,40,52,57,60,0,0,0,0,0,0
1187,28,40,52,57,60,0,0,0,0,0
1188,53,62,0,0,0,0,0,0,0,0
1189,35,47,55,64,0,0,0,0,0,0
1190,55,64,0,0,0,0,0,0,0,0
1191,48,60,64,0,0,0,0,0,0,0
1192,38,53,59,62,0,0,0,0,0,0
1193,48,64,67,72,0,0,0,0,0,0
1194,41,48,65,69,72,0,0,0,0,0
1195,45,65,69,72,0,0,0,0,0,0
1196,60,64,67,72,0,0,0,0,0,0
1197,33,45,57,0,0,0,0,0,0,0
1198,55,60,0,0,0,0,0,0,0,0
1199,31,43,62,0,0,0,0,0,0,0
1200,38,67,0,0,0,0,0,0,0,0
1201,36,48,62,64,67,0,0,0,0,0
1202,40,52,60,62,0,0,0,0,0,0
1203,38,50,57,0,0,0,0,0,0,0
1204,38,69,0,0,0,0,0,0,0,0
1205,43,64,0,0,0,0,0,0,0,0
1206,36,48,74,76,79,0,0,0,0,0
1207,35,47,76,0,0,0,0,0,0,0
1208,67,74,79,0,0,0,0,0,0,0
1209,26,38,0,0,0,0,0,0,0,0
1210,33,72,76,0,0,0,0,0,0,0
1211,31,43,71,74,79,0,0,0,0,0
1212,36,48,79,0,0,0,0,0,0,0
1213,67,72,76,79,0,0,0,0,0,0
1214,31,0,0,0,0,0,0,0,0,0
1215,38,72,76,81,0,0,0,0,0,0
1216,36,48,70,72,76,0,0,0,0,0
1217,40,67,74,0,0,0,0,0,0,0
1218,31,43,53,55,59,62,0,0,0,0
1219,38,53,55,62,0,0,0,0,0,0
1220,43,64,67,72,0,0,0,0,0,0
1221,31,43,60,64,67,72,0,0,0,0
1222,60,64,67,0,0,0,0,0,0,0
1223,33,45,60,64,67,0,0,0,0,0
1224,35,47,69,0,0,0,0,0,0,0
1225,33,45,64,69,72,0,0,0,0,0
1226,40,64,0,0,0,0,0,0,0,0
1227,33,0,0,0,0,0,0,0,0,0
1228,35,47,74,0,0,0,0,0,0,0
1229,36,48,67,76,0,0,0,0,0,0
1230,31,43,65,67,71,74,0,0,0,0
1231,65,67,71,74,0,0,0,0,0,0
1232,65,67,69,72,0,0,0,0,0,0
1233,40,52,64,67,72,0,0,0,0,0
1234,38,50,62,65,72,0,0,0,0,0
1235,64,72,0,0,0,0,0,0,0,0
1236,67,76,0,0,0,0,0,0,0,0
1237,72,79,0,0,0,0,0,0,0,0
1238,76,84,0,0,0,0,0,0,0,0
1239,36,48,76,84,0,0,0,0,0,0
1240,36,57,0,0,0,0,0,0,0,0
1241,38,62,0,0,0,0,0,0,0,0
1242,42,66,0,0,0,0,0,0,0,0
1243,43,62,0,0,0,0,0,0,0,0
1244,42,57,0,0,0,0,0,0,0,0
1245,47,62,0,0,0,0,0,0,0,0
1246,40,66,0,0,0,0,0,0,0,0
1247,40,69,0,0,0,0,0,0,0,0
1248,49,0,0,0,0,0,0,0,0,0
1249,45,69,0,0,0,0,0,0,0,0
1250,45,66,0,0,0,0,0,0,0,0
1251,42,62,0,0,0,0,0,0,0,0
