,filename,part,staff,duration,count
3161,Sweet_Jazz_Music_-_Jelly_Roll_Morton___Library_of_Congress.mscz,part_1,1,3/8,5
3162,Sweet_Jazz_Music_-_Jelly_Roll_Morton___Library_of_Congress.mscz,part_1,1,1/2,3
3163,Sweet_Jazz_Music_-_Jelly_Roll_Morton___Library_of_Congress.mscz,part_1,2,1/8,173
3164,Sweet_Jazz_Music_-_Jelly_Roll_Morton___Library_of_Congress.mscz,part_1,2,1/4,153
3165,Sweet_Jazz_Music_-_Jelly_Roll_Morton___Library_of_Congress.mscz,part_1,2,1/2,1
3166,Swipesy_Cake_Walk_-_Scott_Joplin.mscz,part_1,1,0,2
3167,Swipesy_Cake_Walk_-_Scott_Joplin.mscz,part_1,1,1/16,385
3168,Swipesy_Cake_Walk_-_Scott_Joplin.mscz,part_1,1,1/8,242
3169,Swipesy_Cake_Walk_-_Scott_Joplin.mscz,part_1,1,3/16,17
3170,Swipesy_Cake_Walk_-_Scott_Joplin.mscz,part_1,1,1/4,28
3171,Swipesy_Cake_Walk_-_Scott_Joplin.mscz,part_1,1,7/16,4
3172,Swipesy_Cake_Walk_-_Scott_Joplin.mscz,part_1,1,1/2,2
3173,Swipesy_Cake_Walk_-_Scott_Joplin.mscz,part_1,2,1/16,24
3174,Swipesy_Cake_Walk_-_Scott_Joplin.mscz,part_1,2,1/8,745
3175,Swipesy_Cake_Walk_-_Scott_Joplin.mscz,part_1,2,1/4,1
3176,take_the_a_train.mscz,part_1,1,1/8,48
3177,take_the_a_train.mscz,part_1,1,1/4,11
3178,take_the_a_train.mscz,part_1,1,3/8,6
3179,take_the_a_train.mscz,part_1,1,1/2,3
3180,take_the_a_train.mscz,part_1,1,3/4,10
3181,take_the_a_train.mscz,part_1,1,1,12
3182,Tea_for_Two.mscz,part_1,1,1/16,8
3183,Tea_for_Two.mscz,part_1,1,1/8,148
3184,Tea_for_Two.mscz,part_1,1,1/4,126
3185,Tea_for_Two.mscz,part_1,1,1/2,3
3186,Tea_for_Two.mscz,part_1,1,1,5
3187,Tea_for_Two.mscz,part_1,2,1/8,28
3188,Tea_for_Two.mscz,part_1,2,1/4,84
3189,Tea_for_Two.mscz,part_1,2,1/2,26
3190,Tea_for_Two.mscz,part_1,2,3/4,2
3191,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_1,1,0,32
3192,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_1,1,1/16,647
3193,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_1,1,1/8,193
3194,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_1,1,1/4,50
3195,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_1,1,3/8,4
3196,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_2,2,0,2
3197,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_2,2,1/16,46
3198,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_2,2,1/8,734
3199,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_2,2,1/4,55
3200,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_2,2,1/2,1
3201,Temptation_Rag___Simplified (1).mscz,part_1,1,0,5
3202,Temptation_Rag___Simplified (1).mscz,part_1,1,1/16,60
3203,Temptation_Rag___Simplified (1).mscz,part_1,1,1/4,1
3204,Temptation_Rag___Simplified (1).mscz,part_1,2,1/16,16
3205,Temptation_Rag___Simplified (1).mscz,part_1,2,1/8,64
3206,Temptation_Rag___Simplified.mscz,part_1,1,0,5
3207,Temptation_Rag___Simplified.mscz,part_1,1,1/16,60
3208,Temptation_Rag___Simplified.mscz,part_1,1,1/4,1
3209,Temptation_Rag___Simplified.mscz,part_1,2,1/16,16
3210,Temptation_Rag___Simplified.mscz,part_1,2,1/8,64
3211,That_Enticing_Two_Step_by_Blanche_M._Tice_1914.mscz,part_1,1,1/16,242
3212,That_Enticing_Two_Step_by_Blanche_M._Tice_1914.mscz,part_1,1,1/8,410
3213,That_Enticing_Two_Step_by_Blanche_M._Tice_1914.mscz,part_1,1,3/16,10
3214,That_Enticing_Two_Step_by_Blanche_M._Tice_1914.mscz,part_1,1,1/4,230
3215,That_Enticing_Two_Step_by_Blanche_M._Tice_1914.mscz,part_1,1,1/2,70
3216,That_Enticing_Two_Step_by_Blanche_M._Tice_1914.mscz,part_1,2,1/16,4
3217,That_Enticing_Two_Step_by_Blanche_M._Tice_1914.mscz,part_1,2,1/8,837
3218,That_Enticing_Two_Step_by_Blanche_M._Tice_1914.mscz,part_1,2,1/4,68
3219,That_Enticing_Two_Step_by_Blanche_M._Tice_1914.mscz,part_1,2,3/8,3
3220,That_Enticing_Two_Step_by_Blanche_M._Tice_1914.mscz,part_1,2,1/2,2
3221,That_Fascinating_Rag_by_Walter_Rolfe_1911.mscz,part_1,1,1/16,872
3222,That_Fascinating_Rag_by_Walter_Rolfe_1911.mscz,part_1,1,1/8,262
3223,That_Fascinating_Rag_by_Walter_Rolfe_1911.mscz,part_1,1,1/4,6
3224,That_Fascinating_Rag_by_Walter_Rolfe_1911.mscz,part_1,2,1/16,166
3225,That_Fascinating_Rag_by_Walter_Rolfe_1911.mscz,part_1,2,1/8,557
3226,That_Fascinating_Rag_by_Walter_Rolfe_1911.mscz,part_1,2,3/16,22
3227,That_Fascinating_Rag_by_Walter_Rolfe_1911.mscz,part_1,2,1/4,1
3228,That_Poker_Rag.mscz,part_1,1,1/16,487
3229,That_Poker_Rag.mscz,part_1,1,1/8,228
3230,That_Poker_Rag.mscz,part_1,1,1/4,78
3231,That_Poker_Rag.mscz,part_1,1,3/8,10
3232,That_Poker_Rag.mscz,part_1,2,1/16,124
3233,That_Poker_Rag.mscz,part_1,2,1/8,540
3234,That_Poker_Rag.mscz,part_1,2,1/4,13
3235,That_Potatoe_Bug_Rag_by_Axel_Christensen_1916.mscz,part_1,1,1/24,3
3236,That_Potatoe_Bug_Rag_by_Axel_Christensen_1916.mscz,part_1,1,1/16,384
3237,That_Potatoe_Bug_Rag_by_Axel_Christensen_1916.mscz,part_1,1,1/8,290
3238,That_Potatoe_Bug_Rag_by_Axel_Christensen_1916.mscz,part_1,1,3/16,18
3239,That_Potatoe_Bug_Rag_by_Axel_Christensen_1916.mscz,part_1,1,1/4,2
3240,That_Potatoe_Bug_Rag_by_Axel_Christensen_1916.mscz,part_1,1,3/8,29
3241,That_Potatoe_Bug_Rag_by_Axel_Christensen_1916.mscz,part_2,2,1/8,516
3242,That_Potatoe_Bug_Rag_by_Axel_Christensen_1916.mscz,part_2,2,1/4,1
3243,There_Is_No_Greater_Love.mscz,part_1,1,1/24,5
3244,There_Is_No_Greater_Love.mscz,part_1,1,1/12,53
3245,There_Is_No_Greater_Love.mscz,part_1,1,1/8,87
3246,There_Is_No_Greater_Love.mscz,part_1,1,1/4,194
3247,The_Black_Diamond_by_Grace_M._Bolen_1899.mscz,part_1,1,0,2
3248,The_Black_Diamond_by_Grace_M._Bolen_1899.mscz,part_1,1,1/16,200
3249,The_Black_Diamond_by_Grace_M._Bolen_1899.mscz,part_1,1,1/8,295
3250,The_Black_Diamond_by_Grace_M._Bolen_1899.mscz,part_1,1,3/16,25
3251,The_Black_Diamond_by_Grace_M._Bolen_1899.mscz,part_1,1,1/4,57
3252,The_Black_Diamond_by_Grace_M._Bolen_1899.mscz,part_1,1,1/2,12
3253,The_Black_Diamond_by_Grace_M._Bolen_1899.mscz,part_1,2,1/16,16
3254,The_Black_Diamond_by_Grace_M._Bolen_1899.mscz,part_1,2,1/8,489
3255,The_Black_Diamond_by_Grace_M._Bolen_1899.mscz,part_1,2,3/16,11
3256,The_Black_Diamond_by_Grace_M._Bolen_1899.mscz,part_1,2,1/4,19
3257,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,1,0,2
3258,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,1,1/16,544
3259,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,1,1/8,610
3260,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,1,3/16,7
3261,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,1,1/4,142
3262,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,1,3/8,34
3263,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,1,1/2,31
3264,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,2,0,13
3265,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,2,1/16,75
3266,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,2,1/8,1236
3267,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,2,1/4,63
3268,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,2,3/8,16
3269,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,1,1/16,451
3270,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,1,1/8,225
3271,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,1,3/16,3
3272,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,1,1/4,63
3273,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,1,1/2,1
3274,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,2,1/16,96
3275,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,2,1/8,497
3276,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,2,1/4,19
3277,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,2,1/2,4
3278,The_Cutter.mscz,part_1,1,1/8,847
3279,The_Cutter.mscz,part_1,1,1/4,182
3280,The_Cutter.mscz,part_1,2,1/8,86
3281,The_Cutter.mscz,part_1,2,1/4,650
3282,The_Dixie_Rag.mscz,part_1,1,0,14
3283,The_Dixie_Rag.mscz,part_1,1,1/16,632
3284,The_Dixie_Rag.mscz,part_1,1,1/8,193
3285,The_Dixie_Rag.mscz,part_1,1,1/4,15
3286,The_Dixie_Rag.mscz,part_1,1,3/8,3
3287,The_Dixie_Rag.mscz,part_1,1,1/2,4
3288,The_Dixie_Rag.mscz,part_1,2,1/16,30
3289,The_Dixie_Rag.mscz,part_1,2,1/8,619
3290,The_Dixie_Rag.mscz,part_1,2,1/4,1
3291,The_Dixie_Rag.mscz,part_1,2,3/8,4
3292,The_Dixie_Rag.mscz,part_1,2,1/2,7
3293,The_Easy_Winners (1).mscz,part_1,1,1/8,252
3294,The_Easy_Winners (1).mscz,part_1,1,1/4,88
3295,The_Easy_Winners (1).mscz,part_1,1,1/2,20
3296,The_Easy_Winners (1).mscz,part_1,1,3/4,2
3297,The_Easy_Winners (1).mscz,part_1,1,1,1
3298,The_Easy_Winners (1).mscz,part_1,2,1/8,8
3299,The_Easy_Winners (1).mscz,part_1,2,1/4,166
3300,The_Easy_Winners (1).mscz,part_1,2,1/2,15
3301,The_Easy_Winners (1).mscz,part_1,2,1,3
3302,The_Easy_Winners (2).mscz,part_1,1,1/16,609
3303,The_Easy_Winners (2).mscz,part_1,1,1/8,202
3304,The_Easy_Winners (2).mscz,part_1,1,3/16,14
3305,The_Easy_Winners (2).mscz,part_1,1,1/4,71
3306,The_Easy_Winners (2).mscz,part_1,1,3/8,2
3307,The_Easy_Winners (2).mscz,part_1,1,1/2,4
3308,The_Easy_Winners (2).mscz,part_1,2,1/16,48
3309,The_Easy_Winners (2).mscz,part_1,2,1/8,712
3310,The_Easy_Winners (2).mscz,part_1,2,1/4,14
3311,The_Easy_Winners (2).mscz,part_1,2,3/8,1
3312,THE_EASY_WINNERS_piano.mscz,part_1,1,1/16,609
3313,THE_EASY_WINNERS_piano.mscz,part_1,1,1/8,209
3314,THE_EASY_WINNERS_piano.mscz,part_1,1,3/16,14
3315,THE_EASY_WINNERS_piano.mscz,part_1,1,1/4,69
3316,THE_EASY_WINNERS_piano.mscz,part_1,1,3/8,2
3317,THE_EASY_WINNERS_piano.mscz,part_1,1,1/2,4
3318,THE_EASY_WINNERS_piano.mscz,part_1,2,1/16,48
3319,THE_EASY_WINNERS_piano.mscz,part_1,2,1/8,713
3320,THE_EASY_WINNERS_piano.mscz,part_1,2,1/4,15
3321,The_entertainer (1).mscz,part_1,1,1/16,182
3322,The_entertainer (1).mscz,part_1,1,1/8,35
3323,The_entertainer (1).mscz,part_1,1,1/4,9
3324,The_entertainer (14).mscz,part_1,1,1/8,266
3325,The_entertainer (14).mscz,part_1,1,1/4,43
3326,The_entertainer (14).mscz,part_1,1,1/2,18
3327,The_entertainer (14).mscz,part_1,2,1/8,24
3328,The_entertainer (14).mscz,part_1,2,1/4,269
3329,The_entertainer (14).mscz,part_1,2,1,1
3330,The_Entertainer (22).mscz,part_1,1,1/16,468
3331,The_Entertainer (22).mscz,part_1,1,1/8,176
3332,The_Entertainer (22).mscz,part_1,1,3/16,3
3333,The_Entertainer (22).mscz,part_1,1,1/4,35
3334,The_Entertainer (22).mscz,part_1,2,1/16,8
3335,The_Entertainer (22).mscz,part_1,2,1/8,627
3336,The_Entertainer (22).mscz,part_1,2,1/4,19
3337,The_Entertainer (24).mscz,part_1,1,1/16,72
3338,The_Entertainer (24).mscz,part_1,1,1/8,14
3339,The_Entertainer (24).mscz,part_1,1,1/4,9
3340,The_Entertainer (24).mscz,part_1,1,1/2,3
3341,The_Entertainer (24).mscz,part_1,2,1/16,20
3342,The_Entertainer (24).mscz,part_1,2,1/8,64
3343,The_Entertainer (24).mscz,part_1,2,1/4,3
3344,The_Entertainer (25).mscz,part_1,1,1/16,699
3345,The_Entertainer (25).mscz,part_1,1,1/8,209
3346,The_Entertainer (25).mscz,part_1,1,3/16,10
3347,The_Entertainer (25).mscz,part_1,1,1/4,59
3348,The_Entertainer (25).mscz,part_1,1,1/2,6
3349,The_Entertainer (25).mscz,part_1,2,1/16,22
3350,The_Entertainer (25).mscz,part_1,2,1/8,711
3351,The_Entertainer (25).mscz,part_1,2,1/4,16
3352,The_Entertainer (25).mscz,part_1,2,1/2,1
3353,The_Entertainer (26).mscz,part_1,1,1/8,246
3354,The_Entertainer (26).mscz,part_1,1,1/4,53
3355,The_Entertainer (26).mscz,part_1,1,1/2,17
3356,The_Entertainer (26).mscz,part_1,1,1,2
3357,The_Entertainer (26).mscz,part_1,2,1/4,231
3358,The_Entertainer (26).mscz,part_1,2,1/2,16
3359,The_Entertainer (26).mscz,part_1,2,1,4
3360,The_Entertainer (27).mscz,part_1,1,1/16,1192
3361,The_Entertainer (27).mscz,part_1,1,1/8,237
3362,The_Entertainer (27).mscz,part_1,1,3/16,6
3363,The_Entertainer (27).mscz,part_1,1,1/4,73
3364,The_Entertainer (27).mscz,part_1,1,3/8,35
3365,The_Entertainer (27).mscz,part_1,1,1/2,24
3366,The_Entertainer (27).mscz,part_1,2,1/16,36
3367,The_Entertainer (27).mscz,part_1,2,1/8,1137
3368,The_Entertainer (27).mscz,part_1,2,1/4,62
3369,The_Entertainer (4).mscz,part_1,1,1/4,59
3370,The_Entertainer (4).mscz,part_1,1,1/2,14
3371,The_Entertainer (4).mscz,part_1,1,3/4,3
3372,The_Entertainer (4).mscz,part_1,1,1,9
3373,The_Entertainer (4).mscz,part_1,2,1/4,28
3374,The_Entertainer (4).mscz,part_1,2,1/2,8
3375,The_Entertainer (4).mscz,part_1,2,1,22
3376,THE_ENTERTAINER (6).mscz,part_1,1,1/16,708
3377,THE_ENTERTAINER (6).mscz,part_1,1,1/8,210
3378,THE_ENTERTAINER (6).mscz,part_1,1,3/16,9
3379,THE_ENTERTAINER (6).mscz,part_1,1,1/4,58
3380,THE_ENTERTAINER (6).mscz,part_1,1,1/2,6
3381,THE_ENTERTAINER (6).mscz,part_1,2,1/16,28
3382,THE_ENTERTAINER (6).mscz,part_1,2,1/8,712
3383,THE_ENTERTAINER (6).mscz,part_1,2,1/4,17
3384,The_Entertainer (7).mscz,part_1,1,1/16,876
3385,The_Entertainer (7).mscz,part_1,1,1/8,238
3386,The_Entertainer (7).mscz,part_1,1,3/16,9
3387,The_Entertainer (7).mscz,part_1,1,1/4,61
3388,The_Entertainer (7).mscz,part_1,1,1/2,6
3389,The_Entertainer (7).mscz,part_1,2,1/16,24
3390,The_Entertainer (7).mscz,part_1,2,1/8,845
3391,The_Entertainer (7).mscz,part_1,2,1/4,16
3392,The_Entertainer (7).mscz,part_1,2,1/2,1
3393,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,1,1/8,426
3394,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,1,1/4,199
3395,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,1,3/8,8
3396,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,1,1/2,29
3397,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,1,1,6
3398,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,2,1/8,22
3399,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,2,1/4,530
3400,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,2,1/2,14
3401,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,1,1/16,710
3402,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,1,1/8,207
3403,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,1,3/16,9
3404,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,1,1/4,58
3405,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,1,1/2,6
3406,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,2,1/16,28
3407,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,2,1/8,712
3408,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,2,1/4,17
3409,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,1/32,205
3410,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,1/16,1261
3411,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,1/8,215
3412,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,3/16,18
3413,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,1/4,70
3414,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,1/2,12
3415,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,1/128,27
3416,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,1/64,13
3417,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,1/32,1375
3418,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,3/64,1
3419,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,1/16,536
3420,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,1/8,184
3421,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,1/4,24
3422,The_Entertainer_-_Scott_Joplin.mscz,part_1,1,1/8,92
3423,The_Entertainer_-_Scott_Joplin.mscz,part_1,1,1/4,15
3424,The_Entertainer_-_Scott_Joplin.mscz,part_1,1,1/2,4
3425,The_Entertainer_-_Scott_Joplin.mscz,part_1,1,3/4,4
3426,The_Entertainer_-_Scott_Joplin.mscz,part_1,2,1/4,71
3427,The_Entertainer_-_Scott_Joplin.mscz,part_1,2,1/2,16
3428,The_Entertainer_-_Scott_Joplin.mscz,part_1,2,1,3
3429,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,1,1/16,708
3430,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,1,1/8,210
3431,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,1,3/16,9
3432,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,1,1/4,58
3433,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,1,1/2,6
3434,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,2,1/16,28
3435,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,2,1/8,712
3436,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,2,1/4,17
3437,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,1,1/8,222
3438,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,1,1/4,33
3439,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,1,1/2,9
3440,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,1,3/4,5
3441,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,2,1/4,157
3442,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,2,1/2,47
3443,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,2,1,3
3444,The_Entertainer_2._Version.mscz,part_1,1,1/8,88
3445,The_Entertainer_2._Version.mscz,part_1,1,1/4,19
3446,The_Entertainer_2._Version.mscz,part_1,1,1/2,3
3447,The_Entertainer_2._Version.mscz,part_1,1,3/4,5
3448,The_Entertainer_2._Version.mscz,part_1,1,1,1
3449,The_Entertainer_2._Version.mscz,part_1,2,1/8,6
3450,The_Entertainer_2._Version.mscz,part_1,2,1/4,103
3451,The_Entertainer_2._Version.mscz,part_1,2,1/2,1
3452,The_Entertainer_2._Version.mscz,part_1,2,1,2
3453,The_Entertainer_Alfreds_Version.mscz,part_1,1,1/8,92
3454,The_Entertainer_Alfreds_Version.mscz,part_1,1,1/4,16
3455,The_Entertainer_Alfreds_Version.mscz,part_1,1,1/2,3
3456,The_Entertainer_Alfreds_Version.mscz,part_1,1,3/4,7
3457,The_Entertainer_Alfreds_Version.mscz,part_1,2,1/8,2
3458,The_Entertainer_Alfreds_Version.mscz,part_1,2,1/4,98
3459,The_Entertainer_Alfreds_Version.mscz,part_1,2,1/2,8
3460,The_Entertainer_Alfreds_Version.mscz,part_1,2,1,2
3461,The_Entertainer_By_Scott_Joplin.mscz,part_1,1,1/16,1356
3462,The_Entertainer_By_Scott_Joplin.mscz,part_1,1,1/8,319
3463,The_Entertainer_By_Scott_Joplin.mscz,part_1,1,3/16,12
3464,The_Entertainer_By_Scott_Joplin.mscz,part_1,1,1/4,104
3465,The_Entertainer_By_Scott_Joplin.mscz,part_1,1,1/2,12
3466,The_Entertainer_By_Scott_Joplin.mscz,part_1,2,1/16,146
3467,The_Entertainer_By_Scott_Joplin.mscz,part_1,2,1/8,1242
3468,The_Entertainer_By_Scott_Joplin.mscz,part_1,2,1/4,17
3469,The_Entertainer_Demystified.mscz,part_1,1,1/16,160
3470,The_Entertainer_Demystified.mscz,part_1,1,1/8,25
3471,The_Entertainer_Demystified.mscz,part_1,1,1/4,2
3472,The_Entertainer_Demystified.mscz,part_1,1,3/8,14
3473,The_Entertainer_Demystified.mscz,part_1,2,1/16,23
3474,The_Entertainer_Demystified.mscz,part_1,2,1/8,144
3475,The_Entertainer_Demystified.mscz,part_1,2,1/4,3
3476,The_Entertainer_Easy.mscz,part_1,1,1/16,84
3477,The_Entertainer_Easy.mscz,part_1,1,1/8,17
3478,The_Entertainer_Easy.mscz,part_1,1,1/4,6
3479,The_Entertainer_Easy.mscz,part_1,1,3/8,1
3480,The_Entertainer_Easy.mscz,part_1,1,1/2,2
3481,The_Entertainer_Easy.mscz,part_1,2,1/16,8
3482,The_Entertainer_Easy.mscz,part_1,2,1/8,39
3483,The_Entertainer_Easy.mscz,part_1,2,1/4,25
3484,The_Entertainer_Easy.mscz,part_1,2,1/2,2
3485,The_Entertainer_Easy_PA.mscz,part_1,1,1/16,84
3486,The_Entertainer_Easy_PA.mscz,part_1,1,1/8,18
3487,The_Entertainer_Easy_PA.mscz,part_1,1,1/4,9
3488,The_Entertainer_Easy_PA.mscz,part_1,1,1/2,1
3489,The_Entertainer_Easy_PA.mscz,part_1,2,1/16,14
3490,The_Entertainer_Easy_PA.mscz,part_1,2,1/8,87
3491,The_Entertainer_Easy_PA.mscz,part_1,2,1/4,2
3492,The_Entertainer_Easy_PA.mscz,part_1,2,1/2,2
3493,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,1/32,24
3494,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,1/24,12
3495,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,1/16,203
3496,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,1/12,180
3497,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,1/8,1298
3498,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,1/6,73
3499,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,3/16,1
3500,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,1/4,255
3501,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,3/8,113
3502,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,1/2,90
3503,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,1,24
3504,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,1/32,2
3505,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,1/16,33
3506,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,1/8,855
3507,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,1/6,78
3508,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,1/4,352
3509,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,3/8,73
3510,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,1/2,99
3511,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,1,5
3512,The_Entertainer_Section_A_YWCM.mscz,part_1,1,1/8,84
3513,The_Entertainer_Section_A_YWCM.mscz,part_1,1,1/4,21
3514,The_Entertainer_Section_A_YWCM.mscz,part_1,1,1/2,2
3515,The_Entertainer_Section_A_YWCM.mscz,part_1,1,3/4,5
3516,The_Entertainer_Section_A_YWCM.mscz,part_1,2,1/8,14
3517,The_Entertainer_Section_A_YWCM.mscz,part_1,2,1/4,117
3518,The_Entertainer_Section_A_YWCM.mscz,part_1,2,1/2,1
3519,The_Entertainer__1.mscz,part_1,1,1/8,246
3520,The_Entertainer__1.mscz,part_1,1,1/4,53
3521,The_Entertainer__1.mscz,part_1,1,1/2,17
3522,The_Entertainer__1.mscz,part_1,1,1,2
3523,The_Entertainer__1.mscz,part_1,2,1/4,231
3524,The_Entertainer__1.mscz,part_1,2,1/2,16
3525,The_Entertainer__1.mscz,part_1,2,1,4
3526,The_entertainer__p1-8_fewer_octaves_Scott_Joplin.mscz,part_1,1,1/16,296
3527,The_entertainer__p1-8_fewer_octaves_Scott_Joplin.mscz,part_1,1,1/8,52
3528,The_entertainer__p1-8_fewer_octaves_Scott_Joplin.mscz,part_1,1,1/4,23
3529,The_entertainer__p1-8_fewer_octaves_Scott_Joplin.mscz,part_1,2,1/16,20
3530,The_entertainer__p1-8_fewer_octaves_Scott_Joplin.mscz,part_1,2,1/8,260
3531,The_entertainer__p1-8_fewer_octaves_Scott_Joplin.mscz,part_1,2,1/4,1
3532,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,1,1/16,868
3533,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,1,1/8,238
3534,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,1,3/16,9
3535,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,1,1/4,61
3536,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,1,1/2,6
3537,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,2,1/16,28
3538,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,2,1/8,845
3539,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,2,1/4,17
3540,The_entertainer__Scott_Joplin.mscz,part_1,1,1/8,164
3541,The_entertainer__Scott_Joplin.mscz,part_1,1,1/4,54
